ts_iso,dir,can_id,dlc,data_hex
2025-08-10T15:34:26.388,RX,0x064,6,01 C9 64 80 08 38,1,-13980,128,8,56,,,,smc6
2025-08-10T15:34:26.499,RX,0x064,6,01 C9 64 80 07 FC,1,-13980,128,7,252,,,,smc6
2025-08-10T15:34:26.600,RX,0x064,6,01 C9 64 80 08 51,1,-13980,128,8,81,,,,smc6
2025-08-10T15:34:26.701,RX,0x064,6,01 C9 64 80 07 DE,1,-13980,128,7,222,,,,smc6
2025-08-10T15:34:26.809,RX,0x064,6,01 C9 64 80 08 19,1,-13980,128,8,25,,,,smc6
2025-08-10T15:34:26.913,RX,0x064,6,01 C9 64 80 07 BC,1,-13980,128,7,188,,,,smc6
2025-08-10T15:34:27.017,RX,0x064,6,01 C9 64 80 07 D3,1,-13980,128,7,211,,,,smc6
2025-08-10T15:34:27.117,RX,0x064,6,01 C9 64 80 08 2B,1,-13980,128,8,43,,,,smc6
2025-08-10T15:34:27.219,RX,0x064,6,01 C9 64 80 08 3C,1,-13980,128,8,60,,,,smc6
2025-08-10T15:34:27.320,RX,0x064,6,01 C9 64 80 08 15,1,-13980,128,8,21,,,,smc6
2025-08-10T15:34:27.421,RX,0x064,6,01 C9 64 80 08 32,1,-13980,128,8,50,,,,smc6
2025-08-10T15:34:27.526,RX,0x064,6,01 C9 64 80 08 35,1,-13980,128,8,53,,,,smc6
2025-08-10T15:34:27.626,RX,0x064,6,01 C9 64 80 07 A8,1,-13980,128,7,168,,,,smc6
2025-08-10T15:34:27.728,RX,0x064,6,01 C9 64 80 07 F4,1,-13980,128,7,244,,,,smc6
2025-08-10T15:34:27.829,RX,0x064,6,01 C9 64 80 08 15,1,-13980,128,8,21,,,,smc6
2025-08-10T15:34:27.936,RX,0x064,6,01 C9 64 80 08 2E,1,-13980,128,8,46,,,,smc6
2025-08-10T15:34:28.046,RX,0x064,6,01 C9 64 80 07 A6,1,-13980,128,7,166,,,,smc6
2025-08-10T15:34:28.146,RX,0x064,6,01 C9 64 80 07 C6,1,-13980,128,7,198,,,,smc6
2025-08-10T15:34:28.247,RX,0x064,6,01 C9 64 80 08 40,1,-13980,128,8,64,,,,smc6
2025-08-10T15:34:28.356,RX,0x064,6,01 C9 64 80 08 4D,1,-13980,128,8,77,,,,smc6
2025-08-10T15:34:28.457,RX,0x064,6,01 C9 64 80 08 09,1,-13980,128,8,9,,,,smc6
2025-08-10T15:34:28.558,RX,0x064,6,01 C9 64 80 08 4C,1,-13980,128,8,76,,,,smc6
2025-08-10T15:34:28.666,RX,0x064,6,01 C9 64 80 07 F4,1,-13980,128,7,244,,,,smc6
2025-08-10T15:34:28.768,RX,0x064,6,01 C9 64 80 07 CF,1,-13980,128,7,207,,,,smc6
2025-08-10T15:34:28.870,RX,0x064,6,01 C9 64 80 08 11,1,-13980,128,8,17,,,,smc6
2025-08-10T15:34:28.972,RX,0x064,6,01 C9 64 80 07 B9,1,-13980,128,7,185,,,,smc6
2025-08-10T15:34:29.073,RX,0x064,6,01 C9 64 80 07 FA,1,-13980,128,7,250,,,,smc6
2025-08-10T15:34:29.174,RX,0x064,6,01 C9 64 80 07 E0,1,-13980,128,7,224,,,,smc6
2025-08-10T15:34:29.275,RX,0x064,6,01 C9 64 80 08 5F,1,-13980,128,8,95,,,,smc6
2025-08-10T15:34:29.376,RX,0x064,6,01 C9 64 80 07 DC,1,-13980,128,7,220,,,,smc6
2025-08-10T15:34:29.477,RX,0x064,6,01 C9 64 80 07 DB,1,-13980,128,7,219,,,,smc6
2025-08-10T15:34:29.578,RX,0x064,6,01 C9 64 80 07 CF,1,-13980,128,7,207,,,,smc6
2025-08-10T15:34:29.678,RX,0x064,6,01 C9 64 80 08 1D,1,-13980,128,8,29,,,,smc6
2025-08-10T15:34:29.779,RX,0x064,6,01 C9 64 80 08 33,1,-13980,128,8,51,,,,smc6
2025-08-10T15:34:29.879,RX,0x064,6,01 C9 64 80 07 81,1,-13980,128,7,129,,,,smc6
2025-08-10T15:34:29.981,RX,0x064,6,01 C9 64 80 07 D6,1,-13980,128,7,214,,,,smc6
2025-08-10T15:34:30.082,RX,0x064,6,01 C9 64 80 08 5E,1,-13980,128,8,94,,,,smc6
2025-08-10T15:34:30.183,RX,0x064,6,01 C9 64 80 07 B7,1,-13980,128,7,183,,,,smc6
2025-08-10T15:34:30.284,RX,0x064,6,01 C9 64 80 07 B1,1,-13980,128,7,177,,,,smc6
2025-08-10T15:34:30.386,RX,0x064,6,01 C9 64 80 08 74,1,-13980,128,8,116,,,,smc6
2025-08-10T15:34:30.486,RX,0x064,6,01 C9 64 80 07 5E,1,-13980,128,7,94,,,,smc6
2025-08-10T15:34:30.588,RX,0x064,6,01 C9 64 80 07 FD,1,-13980,128,7,253,,,,smc6
2025-08-10T15:34:30.688,RX,0x064,6,01 C9 64 80 07 C4,1,-13980,128,7,196,,,,smc6
2025-08-10T15:34:30.788,RX,0x064,6,01 C9 64 80 08 4B,1,-13980,128,8,75,,,,smc6
2025-08-10T15:34:30.889,RX,0x064,6,01 C9 64 80 07 8A,1,-13980,128,7,138,,,,smc6
2025-08-10T15:34:30.989,RX,0x064,6,01 C9 64 80 08 0A,1,-13980,128,8,10,,,,smc6
2025-08-10T15:34:31.093,RX,0x064,6,01 C9 64 80 08 51,1,-13980,128,8,81,,,,smc6
2025-08-10T15:34:31.191,RX,0x064,6,01 C9 64 80 08 06,1,-13980,128,8,6,,,,smc6
2025-08-10T15:34:31.292,RX,0x064,6,01 C9 64 80 07 CF,1,-13980,128,7,207,,,,smc6
2025-08-10T15:34:31.393,RX,0x064,6,01 C9 64 80 07 42,1,-13980,128,7,66,,,,smc6
2025-08-10T15:34:31.495,RX,0x064,6,01 C9 64 80 08 51,1,-13980,128,8,81,,,,smc6
2025-08-10T15:34:31.597,RX,0x064,6,01 C9 64 80 08 68,1,-13980,128,8,104,,,,smc6
2025-08-10T15:34:31.698,RX,0x064,6,01 C9 64 80 07 D4,1,-13980,128,7,212,,,,smc6
2025-08-10T15:34:31.800,RX,0x064,6,01 C9 66 80 07 F9,1,-13978,128,7,249,,,,smc6
2025-08-10T15:34:31.902,RX,0x064,6,01 C9 67 80 07 FC,1,-13977,128,7,252,,,,smc6
2025-08-10T15:34:32.003,RX,0x064,6,01 C9 82 81 17 B9,1,-13950,129,23,185,,,,smc6
2025-08-10T15:34:32.104,RX,0x064,6,01 CA 84 85 B7 F8,1,-13692,133,183,248,,,,smc6
2025-08-10T15:34:32.209,RX,0x064,6,01 CC 49 87 A7 E9,1,-13239,135,167,233,,,,smc6
2025-08-10T15:34:32.307,RX,0x064,6,01 CE 8E 88 F8 65,1,-12658,136,248,101,,,,smc6
2025-08-10T15:34:32.411,RX,0x064,6,01 D0 D6 88 87 8F,1,-12074,136,135,143,,,,smc6
2025-08-10T15:34:32.523,RX,0x064,6,01 D2 56 83 48 13,1,-11690,131,72,19,,,,smc6
2025-08-10T15:34:32.616,RX,0x064,6,01 D2 7E 80 07 9F,1,-11650,128,7,159,,,,smc6
2025-08-10T15:34:32.718,RX,0x064,6,01 D2 7E 80 07 40,1,-11650,128,7,64,,,,smc6
2025-08-10T15:34:32.818,RX,0x064,6,01 D2 7E 80 08 6A,1,-11650,128,8,106,,,,smc6
2025-08-10T15:34:32.918,RX,0x064,6,01 D2 7E 80 07 79,1,-11650,128,7,121,,,,smc6
2025-08-10T15:34:33.020,RX,0x064,6,01 D2 7E 80 08 58,1,-11650,128,8,88,,,,smc6
2025-08-10T15:34:33.121,RX,0x064,6,01 D2 7E 80 07 AE,1,-11650,128,7,174,,,,smc6
2025-08-10T15:34:33.222,RX,0x064,6,01 D2 7E 80 08 3E,1,-11650,128,8,62,,,,smc6
2025-08-10T15:34:33.323,RX,0x064,6,01 D2 7E 80 08 79,1,-11650,128,8,121,,,,smc6
2025-08-10T15:34:33.425,RX,0x064,6,01 D2 7E 80 07 D1,1,-11650,128,7,209,,,,smc6
2025-08-10T15:34:33.527,RX,0x064,6,01 D2 7E 80 07 DB,1,-11650,128,7,219,,,,smc6
2025-08-10T15:34:33.627,RX,0x064,6,01 D2 7E 80 08 1B,1,-11650,128,8,27,,,,smc6
2025-08-10T15:34:33.730,RX,0x064,6,01 D2 7E 80 08 3A,1,-11650,128,8,58,,,,smc6
2025-08-10T15:34:33.832,RX,0x064,6,01 D2 7E 80 08 5C,1,-11650,128,8,92,,,,smc6
2025-08-10T15:34:33.933,RX,0x064,6,01 D2 7E 80 07 A4,1,-11650,128,7,164,,,,smc6
2025-08-10T15:34:34.037,RX,0x064,6,01 D2 7E 80 07 97,1,-11650,128,7,151,,,,smc6
2025-08-10T15:34:34.139,RX,0x064,6,01 D2 7E 80 08 0A,1,-11650,128,8,10,,,,smc6
2025-08-10T15:34:34.239,RX,0x064,6,01 D2 7E 80 08 26,1,-11650,128,8,38,,,,smc6
2025-08-10T15:34:34.341,RX,0x064,6,01 D2 7E 80 08 3A,1,-11650,128,8,58,,,,smc6
2025-08-10T15:34:34.442,RX,0x064,6,01 D2 7E 80 08 39,1,-11650,128,8,57,,,,smc6
2025-08-10T15:34:34.543,RX,0x064,6,01 D2 7E 80 08 72,1,-11650,128,8,114,,,,smc6
2025-08-10T15:34:34.643,RX,0x064,6,01 D2 7E 80 08 33,1,-11650,128,8,51,,,,smc6
2025-08-10T15:34:34.748,RX,0x064,6,01 D2 7E 80 08 8C,1,-11650,128,8,140,,,,smc6
2025-08-10T15:34:34.850,RX,0x064,6,01 D2 7E 80 08 1C,1,-11650,128,8,28,,,,smc6
2025-08-10T15:34:34.953,RX,0x064,6,01 D2 7E 80 07 BD,1,-11650,128,7,189,,,,smc6
2025-08-10T15:34:35.055,RX,0x064,6,01 D2 7E 80 07 7C,1,-11650,128,7,124,,,,smc6
2025-08-10T15:34:35.155,RX,0x064,6,01 D2 7E 80 08 75,1,-11650,128,8,117,,,,smc6
2025-08-10T15:34:35.256,RX,0x064,6,01 D2 7E 80 08 9E,1,-11650,128,8,158,,,,smc6
2025-08-10T15:34:35.357,RX,0x064,6,01 D2 7E 80 08 4E,1,-11650,128,8,78,,,,smc6
2025-08-10T15:34:35.458,RX,0x064,6,01 D2 7E 80 08 7C,1,-11650,128,8,124,,,,smc6
2025-08-10T15:34:35.559,RX,0x064,6,01 D2 7F 80 07 EC,1,-11649,128,7,236,,,,smc6
2025-08-10T15:34:35.660,RX,0x064,6,01 D2 DE 82 98 2F,1,-11554,130,152,47,,,,smc6
2025-08-10T15:34:35.763,RX,0x064,6,01 D4 0F 85 F8 5E,1,-11249,133,248,94,,,,smc6
2025-08-10T15:34:35.862,RX,0x064,6,01 D5 D4 87 07 D8,1,-10796,135,7,216,,,,smc6
2025-08-10T15:34:35.964,RX,0x064,6,01 D7 57 84 27 EC,1,-10409,132,39,236,,,,smc6
2025-08-10T15:34:36.066,RX,0x064,6,01 D7 DF 80 77 FE,1,-10273,128,119,254,,,,smc6
2025-08-10T15:34:36.166,RX,0x064,6,01 D7 DF 80 08 1C,1,-10273,128,8,28,,,,smc6
2025-08-10T15:34:36.271,RX,0x064,6,01 D7 DF 80 07 ED,1,-10273,128,7,237,,,,smc6
2025-08-10T15:34:36.371,RX,0x064,6,01 D7 DF 80 07 F6,1,-10273,128,7,246,,,,smc6
2025-08-10T15:34:36.472,RX,0x064,6,01 D7 DF 80 08 18,1,-10273,128,8,24,,,,smc6
2025-08-10T15:34:36.573,RX,0x064,6,01 D7 DF 80 07 D4,1,-10273,128,7,212,,,,smc6
2025-08-10T15:34:36.674,RX,0x064,6,01 D7 DF 80 08 0F,1,-10273,128,8,15,,,,smc6
2025-08-10T15:34:36.777,RX,0x064,6,01 D7 DF 80 07 D6,1,-10273,128,7,214,,,,smc6
2025-08-10T15:34:36.876,RX,0x064,6,01 D7 DF 80 07 C3,1,-10273,128,7,195,,,,smc6
2025-08-10T15:34:36.977,RX,0x064,6,01 D7 FB 81 58 44,1,-10245,129,88,68,,,,smc6
2025-08-10T15:34:37.078,RX,0x064,6,01 D9 A7 8B 47 EC,1,-9817,139,71,236,,,,smc6
2025-08-10T15:34:37.182,RX,0x064,6,01 DD A1 91 88 25,1,-8799,145,136,37,,,,smc6
2025-08-10T15:34:37.283,RX,0x064,6,01 E2 6C 92 87 E6,1,-7572,146,135,230,,,,smc6
2025-08-10T15:34:37.384,RX,0x064,6,01 E7 13 91 58 60,1,-6381,145,88,96,,,,smc6
2025-08-10T15:34:37.485,RX,0x064,6,01 EA 9C 8A 67 EC,1,-5476,138,103,236,,,,smc6
2025-08-10T15:34:37.588,RX,0x064,6,01 EB CC 80 07 BD,1,-5172,128,7,189,,,,smc6
2025-08-10T15:34:37.692,RX,0x064,6,01 EB C9 80 07 C3,1,-5175,128,7,195,,,,smc6
2025-08-10T15:34:37.793,RX,0x064,6,01 EB C9 80 08 08,1,-5175,128,8,8,,,,smc6
2025-08-10T15:34:37.893,RX,0x064,6,01 EB C9 80 07 CD,1,-5175,128,7,205,,,,smc6
2025-08-10T15:34:37.993,RX,0x064,6,01 EB C9 80 08 07,1,-5175,128,8,7,,,,smc6
2025-08-10T15:34:38.096,RX,0x064,6,01 EB C9 80 08 25,1,-5175,128,8,37,,,,smc6
2025-08-10T15:34:38.200,RX,0x064,6,01 EB C9 80 07 99,1,-5175,128,7,153,,,,smc6
2025-08-10T15:34:38.302,RX,0x064,6,01 EB C9 80 07 FF,1,-5175,128,7,255,,,,smc6
2025-08-10T15:34:38.403,RX,0x064,6,01 EB C9 80 07 ED,1,-5175,128,7,237,,,,smc6
2025-08-10T15:34:38.506,RX,0x064,6,01 EB C9 80 08 26,1,-5175,128,8,38,,,,smc6
2025-08-10T15:34:38.606,RX,0x064,6,01 EB C9 80 07 8F,1,-5175,128,7,143,,,,smc6
2025-08-10T15:34:38.707,RX,0x064,6,01 EB C9 80 07 D4,1,-5175,128,7,212,,,,smc6
2025-08-10T15:34:38.808,RX,0x064,6,01 EB C9 80 08 40,1,-5175,128,8,64,,,,smc6
2025-08-10T15:34:38.908,RX,0x064,6,01 EB C9 80 08 2F,1,-5175,128,8,47,,,,smc6
2025-08-10T15:34:39.010,RX,0x064,6,01 EB C9 80 08 72,1,-5175,128,8,114,,,,smc6
2025-08-10T15:34:39.110,RX,0x064,6,01 EB C9 80 08 23,1,-5175,128,8,35,,,,smc6
2025-08-10T15:34:39.211,RX,0x064,6,01 EB C9 80 08 29,1,-5175,128,8,41,,,,smc6
2025-08-10T15:34:39.313,RX,0x064,6,01 EB C9 80 08 1B,1,-5175,128,8,27,,,,smc6
2025-08-10T15:34:39.413,RX,0x064,6,01 EB C9 80 07 E9,1,-5175,128,7,233,,,,smc6
2025-08-10T15:34:39.517,RX,0x064,6,01 EB C9 80 07 B5,1,-5175,128,7,181,,,,smc6
2025-08-10T15:34:39.624,RX,0x064,6,01 EB C9 80 07 EE,1,-5175,128,7,238,,,,smc6
2025-08-10T15:34:39.724,RX,0x064,6,01 EB C9 80 07 CF,1,-5175,128,7,207,,,,smc6
2025-08-10T15:34:39.825,RX,0x064,6,01 EB C9 80 08 04,1,-5175,128,8,4,,,,smc6
2025-08-10T15:34:39.928,RX,0x064,6,01 EB C9 80 08 11,1,-5175,128,8,17,,,,smc6
2025-08-10T15:34:40.030,RX,0x064,6,01 EB C9 80 07 D5,1,-5175,128,7,213,,,,smc6
2025-08-10T15:34:40.131,RX,0x064,6,01 EB C9 80 07 D9,1,-5175,128,7,217,,,,smc6
2025-08-10T15:34:40.233,RX,0x064,6,01 EB C9 80 08 1C,1,-5175,128,8,28,,,,smc6
2025-08-10T15:34:40.336,RX,0x064,6,01 EB C9 80 07 DA,1,-5175,128,7,218,,,,smc6
2025-08-10T15:34:40.446,RX,0x064,6,01 EB C9 80 08 23,1,-5175,128,8,35,,,,smc6
2025-08-10T15:34:40.547,RX,0x064,6,01 EB C9 80 08 3A,1,-5175,128,8,58,,,,smc6
2025-08-10T15:34:40.648,RX,0x064,6,01 EB C9 80 08 51,1,-5175,128,8,81,,,,smc6
2025-08-10T15:34:40.749,RX,0x064,6,01 EB CC 80 18 2A,1,-5172,128,24,42,,,,smc6
2025-08-10T15:34:40.854,RX,0x064,6,01 EF 14 8C 88 0D,1,-4332,140,136,13,,,,smc6
2025-08-10T15:34:40.955,RX,0x064,6,01 F3 37 92 07 E8,1,-3273,146,7,232,,,,smc6
2025-08-10T15:34:41.057,RX,0x064,6,01 F8 53 94 07 BF,1,-1965,148,7,191,,,,smc6
2025-08-10T15:34:41.157,RX,0x064,6,01 FC EB 8E D8 1A,1,-789,142,216,26,,,,smc6
2025-08-10T15:34:41.262,RX,0x064,6,01 FF 09 83 87 E4,1,-247,131,135,228,,,,smc6
2025-08-10T15:34:41.364,RX,0x064,6,01 FF 1C 80 07 F6,1,-228,128,7,246,,,,smc6
2025-08-10T15:34:41.465,RX,0x064,6,01 FF 1C 80 08 2B,1,-228,128,8,43,,,,smc6
2025-08-10T15:34:41.568,RX,0x064,6,01 FF 1C 80 07 E8,1,-228,128,7,232,,,,smc6
2025-08-10T15:34:41.668,RX,0x064,6,01 FF 1C 80 08 4B,1,-228,128,8,75,,,,smc6
2025-08-10T15:34:41.770,RX,0x064,6,01 FF 1C 80 07 EE,1,-228,128,7,238,,,,smc6
2025-08-10T15:34:41.876,RX,0x064,6,01 FF 1C 80 08 22,1,-228,128,8,34,,,,smc6
2025-08-10T15:34:41.980,RX,0x064,6,01 FF 1C 80 07 C0,1,-228,128,7,192,,,,smc6
2025-08-10T15:34:42.087,RX,0x064,6,01 FF 1C 80 07 DE,1,-228,128,7,222,,,,smc6
2025-08-10T15:34:42.184,RX,0x064,6,01 FF 1C 80 08 3E,1,-228,128,8,62,,,,smc6
2025-08-10T15:34:42.285,RX,0x064,6,01 FF 1C 80 08 13,1,-228,128,8,19,,,,smc6
2025-08-10T15:34:42.389,RX,0x064,6,01 FF 1C 80 08 23,1,-228,128,8,35,,,,smc6
2025-08-10T15:34:42.489,RX,0x064,6,01 FF 1C 80 08 04,1,-228,128,8,4,,,,smc6
2025-08-10T15:34:42.592,RX,0x064,6,01 FF 1C 80 08 2C,1,-228,128,8,44,,,,smc6
2025-08-10T15:34:42.693,RX,0x064,6,01 FF 1C 80 08 1A,1,-228,128,8,26,,,,smc6
2025-08-10T15:34:42.796,RX,0x064,6,01 FF 1C 80 08 2C,1,-228,128,8,44,,,,smc6
2025-08-10T15:34:42.897,RX,0x064,6,01 FF 1C 80 07 CF,1,-228,128,7,207,,,,smc6
2025-08-10T15:34:42.998,RX,0x064,6,01 FF 3C 81 B8 03,1,-196,129,184,3,,,,smc6
2025-08-10T15:34:43.104,RX,0x064,6,01 FF FF 88 08 10,1,-1,136,8,16,,,,smc6
2025-08-10T15:34:43.204,RX,0x064,6,01 FF FF 8E 48 13,1,-1,142,72,19,,,,smc6
2025-08-10T15:34:43.306,RX,0x064,6,01 FF FF 92 98 1A,1,-1,146,152,26,,,,smc6
2025-08-10T15:34:43.406,RX,0x064,6,01 FF FF 92 68 4D,1,-1,146,104,77,,,,smc6
2025-08-10T15:34:43.508,RX,0x064,6,01 FF FF 8F 37 F7,1,-1,143,55,247,,,,smc6
2025-08-10T15:34:43.610,RX,0x064,6,01 FF FF 88 07 D7,1,-1,136,7,215,,,,smc6
2025-08-10T15:34:43.711,RX,0x064,6,01 FF FF 80 08 3E,1,-1,128,8,62,,,,smc6
2025-08-10T15:34:43.812,RX,0x064,6,01 FF FF 80 07 A5,1,-1,128,7,165,,,,smc6
2025-08-10T15:34:43.913,RX,0x064,6,01 FF FF 80 08 0B,1,-1,128,8,11,,,,smc6
2025-08-10T15:34:44.014,RX,0x064,6,01 FF FF 80 07 FC,1,-1,128,7,252,,,,smc6
2025-08-10T15:34:44.121,RX,0x064,6,01 FF FF 80 08 3F,1,-1,128,8,63,,,,smc6
2025-08-10T15:34:44.221,RX,0x064,6,01 FF FF 80 08 39,1,-1,128,8,57,,,,smc6
2025-08-10T15:34:44.322,RX,0x064,6,01 FF FF 80 08 28,1,-1,128,8,40,,,,smc6
2025-08-10T15:34:44.424,RX,0x064,6,01 FF FF 80 08 05,1,-1,128,8,5,,,,smc6
2025-08-10T15:34:44.522,RX,0x064,6,01 FF FF 80 08 14,1,-1,128,8,20,,,,smc6
2025-08-10T15:34:44.622,RX,0x064,6,01 FF FF 80 07 EE,1,-1,128,7,238,,,,smc6
2025-08-10T15:34:44.725,RX,0x064,6,01 FF FF 80 08 0A,1,-1,128,8,10,,,,smc6
2025-08-10T15:34:44.827,RX,0x064,6,01 FF FF 80 07 8F,1,-1,128,7,143,,,,smc6
2025-08-10T15:34:44.928,RX,0x064,6,01 FF FF 80 08 01,1,-1,128,8,1,,,,smc6
2025-08-10T15:34:45.032,RX,0x064,6,01 FF FF 80 07 92,1,-1,128,7,146,,,,smc6
2025-08-10T15:34:45.129,RX,0x064,6,01 FF FF 80 08 0C,1,-1,128,8,12,,,,smc6
2025-08-10T15:34:45.231,RX,0x064,6,01 FF FF 80 07 D0,1,-1,128,7,208,,,,smc6
2025-08-10T15:34:45.332,RX,0x064,6,01 FF FF 80 07 91,1,-1,128,7,145,,,,smc6
2025-08-10T15:34:45.432,RX,0x064,6,01 FF FF 80 08 49,1,-1,128,8,73,,,,smc6
2025-08-10T15:34:45.535,RX,0x064,6,01 FF FF 80 08 41,1,-1,128,8,65,,,,smc6
2025-08-10T15:34:45.637,RX,0x064,6,01 FF FF 80 07 8B,1,-1,128,7,139,,,,smc6
2025-08-10T15:34:45.734,RX,0x064,6,01 FF FF 80 08 4C,1,-1,128,8,76,,,,smc6
2025-08-10T15:34:45.836,RX,0x064,6,01 FF FF 80 08 01,1,-1,128,8,1,,,,smc6
2025-08-10T15:34:45.938,RX,0x064,6,01 FF FF 80 08 0A,1,-1,128,8,10,,,,smc6
2025-08-10T15:34:46.038,RX,0x064,6,01 FF FF 80 08 41,1,-1,128,8,65,,,,smc6
2025-08-10T15:34:46.139,RX,0x064,6,01 FF FF 80 08 37,1,-1,128,8,55,,,,smc6
2025-08-10T15:34:46.239,RX,0x064,6,01 FF FF 80 07 EA,1,-1,128,7,234,,,,smc6
2025-08-10T15:34:46.344,RX,0x064,6,01 FF FF 80 07 E7,1,-1,128,7,231,,,,smc6
2025-08-10T15:34:46.445,RX,0x064,6,01 FF FF 80 07 E6,1,-1,128,7,230,,,,smc6
2025-08-10T15:34:46.549,RX,0x064,6,01 FF FF 80 08 4A,1,-1,128,8,74,,,,smc6
2025-08-10T15:34:46.651,RX,0x064,6,01 FF FF 80 08 53,1,-1,128,8,83,,,,smc6
2025-08-10T15:34:46.751,RX,0x064,6,01 FF FF 80 08 15,1,-1,128,8,21,,,,smc6
2025-08-10T15:34:46.852,RX,0x064,6,01 FF FF 80 07 FC,1,-1,128,7,252,,,,smc6
2025-08-10T15:34:46.952,RX,0x064,6,01 FF FF 80 08 4B,1,-1,128,8,75,,,,smc6
2025-08-10T15:34:47.053,RX,0x064,6,01 FF FF 80 08 26,1,-1,128,8,38,,,,smc6
2025-08-10T15:34:47.154,RX,0x064,6,01 FF FF 80 08 31,1,-1,128,8,49,,,,smc6
2025-08-10T15:34:47.255,RX,0x064,6,01 FF FF 80 08 07,1,-1,128,8,7,,,,smc6
2025-08-10T15:34:47.357,RX,0x064,6,01 FF FF 80 08 4C,1,-1,128,8,76,,,,smc6
2025-08-10T15:34:47.459,RX,0x064,6,01 FF FF 80 08 53,1,-1,128,8,83,,,,smc6
2025-08-10T15:34:47.564,RX,0x064,6,01 FF FF 80 08 12,1,-1,128,8,18,,,,smc6
2025-08-10T15:34:47.664,RX,0x064,6,01 FF FF 80 08 45,1,-1,128,8,69,,,,smc6
2025-08-10T15:34:47.766,RX,0x064,6,01 FF FF 80 08 11,1,-1,128,8,17,,,,smc6
2025-08-10T15:34:47.868,RX,0x064,6,01 FF FF 80 08 24,1,-1,128,8,36,,,,smc6
2025-08-10T15:34:47.969,RX,0x064,6,01 FF FF 80 08 1E,1,-1,128,8,30,,,,smc6
2025-08-10T15:34:48.069,RX,0x064,6,01 FF FF 80 07 D9,1,-1,128,7,217,,,,smc6
2025-08-10T15:34:48.171,RX,0x064,6,01 FF FF 80 08 21,1,-1,128,8,33,,,,smc6
2025-08-10T15:34:48.272,RX,0x064,6,01 FF FF 80 08 34,1,-1,128,8,52,,,,smc6
2025-08-10T15:34:48.373,RX,0x064,6,01 FF FF 80 08 4D,1,-1,128,8,77,,,,smc6
2025-08-10T15:34:48.478,RX,0x064,6,01 FF FF 80 08 50,1,-1,128,8,80,,,,smc6
2025-08-10T15:34:48.582,RX,0x064,6,01 FF FF 80 07 FD,1,-1,128,7,253,,,,smc6
2025-08-10T15:34:48.678,RX,0x064,6,01 FF FF 80 07 CF,1,-1,128,7,207,,,,smc6
2025-08-10T15:34:48.779,RX,0x064,6,01 FF FF 80 08 03,1,-1,128,8,3,,,,smc6
2025-08-10T15:34:48.879,RX,0x064,6,01 FF FF 80 07 8B,1,-1,128,7,139,,,,smc6
2025-08-10T15:34:48.980,RX,0x064,6,01 FF FF 80 07 95,1,-1,128,7,149,,,,smc6
2025-08-10T15:34:49.080,RX,0x064,6,01 FF FF 80 07 A2,1,-1,128,7,162,,,,smc6
2025-08-10T15:34:49.182,RX,0x064,6,01 FF FF 80 07 EE,1,-1,128,7,238,,,,smc6
2025-08-10T15:34:49.285,RX,0x064,6,01 FF FF 80 08 09,1,-1,128,8,9,,,,smc6
2025-08-10T15:34:49.388,RX,0x064,6,01 FF FF 80 08 0B,1,-1,128,8,11,,,,smc6
2025-08-10T15:34:49.490,RX,0x064,6,01 FF FF 80 08 33,1,-1,128,8,51,,,,smc6
2025-08-10T15:34:49.591,RX,0x064,6,01 FF FF 80 07 D3,1,-1,128,7,211,,,,smc6
2025-08-10T15:34:49.706,RX,0x064,6,01 FF FF 80 08 33,1,-1,128,8,51,,,,smc6
2025-08-10T15:34:49.807,RX,0x064,6,01 FF FF 80 07 CA,1,-1,128,7,202,,,,smc6
2025-08-10T15:34:49.908,RX,0x064,6,01 FF FF 80 08 69,1,-1,128,8,105,,,,smc6
2025-08-10T15:34:50.010,RX,0x064,6,01 FF FF 80 07 FD,1,-1,128,7,253,,,,smc6
2025-08-10T15:34:50.111,RX,0x064,6,01 FF FF 80 07 FA,1,-1,128,7,250,,,,smc6
2025-08-10T15:34:50.211,RX,0x064,6,01 FF FF 80 07 DA,1,-1,128,7,218,,,,smc6
2025-08-10T15:34:50.313,RX,0x064,6,01 FF FF 80 08 62,1,-1,128,8,98,,,,smc6
2025-08-10T15:34:50.413,RX,0x064,6,01 FF FF 80 07 DE,1,-1,128,7,222,,,,smc6
2025-08-10T15:34:50.515,RX,0x064,6,01 FF FF 80 07 E9,1,-1,128,7,233,,,,smc6
2025-08-10T15:34:50.618,RX,0x064,6,01 FF FF 80 08 4A,1,-1,128,8,74,,,,smc6
2025-08-10T15:34:50.719,RX,0x064,6,01 FF FF 80 08 1F,1,-1,128,8,31,,,,smc6
2025-08-10T15:34:50.821,RX,0x064,6,01 FF FF 80 08 13,1,-1,128,8,19,,,,smc6
2025-08-10T15:34:50.922,RX,0x064,6,01 FF FF 80 08 19,1,-1,128,8,25,,,,smc6
2025-08-10T15:34:51.025,RX,0x064,6,01 FF FF 80 08 2A,1,-1,128,8,42,,,,smc6
2025-08-10T15:34:51.125,RX,0x064,6,01 FF FF 80 08 21,1,-1,128,8,33,,,,smc6
2025-08-10T15:34:51.227,RX,0x064,6,01 FF FF 80 08 44,1,-1,128,8,68,,,,smc6
2025-08-10T15:34:51.328,RX,0x064,6,01 FF FF 80 08 43,1,-1,128,8,67,,,,smc6
2025-08-10T15:34:51.430,RX,0x064,6,01 FF FF 80 07 E5,1,-1,128,7,229,,,,smc6
