ts_ms,raw_hex,driver_id,pos_rad,vel_rad_s,tau_Nm,pos_raw_i16,vel_raw_s12,tau_raw_s12
1754832358394,01 87 9A 80 08 39,1,-11.758019,-65.031754,-17.507572,-30822,-2048,-1991
1754832358406,01 87 9A 80 08 39,1,-11.758019,-65.031754,-17.507572,-30822,-2048,-1991
1754832358418,01 87 9A 80 08 39,1,-11.758019,-65.031754,-17.507572,-30822,-2048,-1991
1754832358431,01 87 9A 80 08 39,1,-11.758019,-65.031754,-17.507572,-30822,-2048,-1991
1754832358442,01 87 9A 80 08 42,1,-11.758019,-65.031754,-17.428432,-30822,-2048,-1982
1754832358456,01 87 9A 80 08 42,1,-11.758019,-65.031754,-17.428432,-30822,-2048,-1982
1754832358467,01 87 9A 80 08 42,1,-11.758019,-65.031754,-17.428432,-30822,-2048,-1982
1754832358479,01 87 9A 80 08 42,1,-11.758019,-65.031754,-17.428432,-30822,-2048,-1982
1754832358492,01 87 9A 80 08 42,1,-11.758019,-65.031754,-17.428432,-30822,-2048,-1982
1754832358504,01 87 9A 80 08 42,1,-11.758019,-65.031754,-17.428432,-30822,-2048,-1982
1754832358517,01 87 9A 80 08 42,1,-11.758019,-65.031754,-17.428432,-30822,-2048,-1982
1754832358530,01 87 9A 80 08 42,1,-11.758019,-65.031754,-17.428432,-30822,-2048,-1982
1754832358542,01 87 9A 80 08 25,1,-11.758019,-65.031754,-17.683439,-30822,-2048,-2011
1754832358554,01 87 9A 80 08 25,1,-11.758019,-65.031754,-17.683439,-30822,-2048,-2011
1754832358567,01 87 9A 80 08 25,1,-11.758019,-65.031754,-17.683439,-30822,-2048,-2011
1754832358580,01 87 9A 80 08 25,1,-11.758019,-65.031754,-17.683439,-30822,-2048,-2011
1754832358593,01 87 9A 80 08 25,1,-11.758019,-65.031754,-17.683439,-30822,-2048,-2011
1754832358605,01 87 9A 80 08 25,1,-11.758019,-65.031754,-17.683439,-30822,-2048,-2011
1754832358618,01 87 9A 80 08 25,1,-11.758019,-65.031754,-17.683439,-30822,-2048,-2011
1754832358629,01 87 9A 80 08 25,1,-11.758019,-65.031754,-17.683439,-30822,-2048,-2011
1754832358641,01 87 9A 80 08 38,1,-11.758019,-65.031754,-17.516365,-30822,-2048,-1992
1754832358655,01 87 9A 80 08 38,1,-11.758019,-65.031754,-17.516365,-30822,-2048,-1992
1754832358667,01 87 9A 80 08 38,1,-11.758019,-65.031754,-17.516365,-30822,-2048,-1992
1754832358681,01 87 9A 80 08 38,1,-11.758019,-65.031754,-17.516365,-30822,-2048,-1992
1754832358698,01 87 9A 80 08 38,1,-11.758019,-65.031754,-17.516365,-30822,-2048,-1992
1754832358710,01 87 9A 80 08 38,1,-11.758019,-65.031754,-17.516365,-30822,-2048,-1992
1754832358722,01 87 9A 80 08 38,1,-11.758019,-65.031754,-17.516365,-30822,-2048,-1992
1754832358735,01 87 9A 80 07 F9,1,-11.758019,-65.031754,17.947240,-30822,-2048,2041
1754832358746,01 87 9A 80 07 F9,1,-11.758019,-65.031754,17.947240,-30822,-2048,2041
1754832358759,01 87 9A 80 07 F9,1,-11.758019,-65.031754,17.947240,-30822,-2048,2041
1754832358771,01 87 9A 80 07 F9,1,-11.758019,-65.031754,17.947240,-30822,-2048,2041
1754832358783,01 87 9A 80 07 F9,1,-11.758019,-65.031754,17.947240,-30822,-2048,2041
1754832358795,01 87 9A 80 07 F9,1,-11.758019,-65.031754,17.947240,-30822,-2048,2041
1754832358807,01 87 9A 80 07 F9,1,-11.758019,-65.031754,17.947240,-30822,-2048,2041
1754832358820,01 87 9A 80 07 F9,1,-11.758019,-65.031754,17.947240,-30822,-2048,2041
1754832358832,01 87 9A 80 07 F9,1,-11.758019,-65.031754,17.947240,-30822,-2048,2041
1754832358843,01 87 57 7C D7 EF,1,-11.783578,63.412311,17.859306,-30889,1997,2031
1754832358856,01 87 57 7C D7 EF,1,-11.783578,63.412311,17.859306,-30889,1997,2031
1754832358867,01 87 57 7C D7 EF,1,-11.783578,63.412311,17.859306,-30889,1997,2031
1754832358880,01 87 57 7C D7 EF,1,-11.783578,63.412311,17.859306,-30889,1997,2031
1754832358893,01 87 57 7C D7 EF,1,-11.783578,63.412311,17.859306,-30889,1997,2031
1754832358906,01 87 57 7C D7 EF,1,-11.783578,63.412311,17.859306,-30889,1997,2031
1754832358917,01 87 57 7C D7 EF,1,-11.783578,63.412311,17.859306,-30889,1997,2031
1754832358930,01 87 57 7C D7 EF,1,-11.783578,63.412311,17.859306,-30889,1997,2031
1754832358943,01 85 97 76 B8 12,1,-11.954482,60.300440,-17.850513,-31337,1899,-2030
1754832358954,01 85 97 76 B8 12,1,-11.954482,60.300440,-17.850513,-31337,1899,-2030
1754832358964,01 85 97 76 B8 12,1,-11.954482,60.300440,-17.850513,-31337,1899,-2030
1754832358975,01 85 97 76 B8 12,1,-11.954482,60.300440,-17.850513,-31337,1899,-2030
1754832358986,01 85 97 76 B8 12,1,-11.954482,60.300440,-17.850513,-31337,1899,-2030
1754832358997,01 85 97 76 B8 12,1,-11.954482,60.300440,-17.850513,-31337,1899,-2030
1754832359013,01 85 97 76 B8 12,1,-11.954482,60.300440,-17.850513,-31337,1899,-2030
1754832359020,01 85 97 76 B8 12,1,-11.954482,60.300440,-17.850513,-31337,1899,-2030
1754832359035,01 85 97 76 B8 12,1,-11.954482,60.300440,-17.850513,-31337,1899,-2030
1754832359043,01 82 AF 73 38 88,1,-12.238304,58.522228,-16.812897,-32081,1843,-1912
1754832359056,01 82 AF 73 38 88,1,-12.238304,58.522228,-16.812897,-32081,1843,-1912
1754832359069,01 82 AF 73 38 88,1,-12.238304,58.522228,-16.812897,-32081,1843,-1912
1754832359081,01 82 AF 73 38 88,1,-12.238304,58.522228,-16.812897,-32081,1843,-1912
1754832359093,01 82 AF 73 38 88,1,-12.238304,58.522228,-16.812897,-32081,1843,-1912
1754832359105,01 82 AF 73 38 88,1,-12.238304,58.522228,-16.812897,-32081,1843,-1912
1754832359118,01 82 AF 73 38 88,1,-12.238304,58.522228,-16.812897,-32081,1843,-1912
1754832359130,01 82 AF 73 38 88,1,-12.238304,58.522228,-16.812897,-32081,1843,-1912
1754832359142,01 7E F2 6F B7 FB,1,12.397382,56.744016,17.964827,32498,1787,2043
1754832359154,01 7E F2 6F B7 FB,1,12.397382,56.744016,17.964827,32498,1787,2043
1754832359166,01 7E F2 6F B7 FB,1,12.397382,56.744016,17.964827,32498,1787,2043
1754832359179,01 7E F2 6F B7 FB,1,12.397382,56.744016,17.964827,32498,1787,2043
1754832359191,01 7E F2 6F B7 FB,1,12.397382,56.744016,17.964827,32498,1787,2043
1754832359202,01 7E F2 6F B7 FB,1,12.397382,56.744016,17.964827,32498,1787,2043
1754832359217,01 7E F2 6F B7 FB,1,12.397382,56.744016,17.964827,32498,1787,2043
1754832359230,01 7E F2 6F B7 FB,1,12.397382,56.744016,17.964827,32498,1787,2043
1754832359242,01 7A 1C 6B 17 C4,1,11.925108,54.394235,17.481192,31260,1713,1988
1754832359254,01 7A 1C 6B 17 C4,1,11.925108,54.394235,17.481192,31260,1713,1988
1754832359264,01 7A 1C 6B 17 C4,1,11.925108,54.394235,17.481192,31260,1713,1988
1754832359281,01 7A 1C 6B 17 C4,1,11.925108,54.394235,17.481192,31260,1713,1988
1754832359292,01 7A 1C 6B 17 C4,1,11.925108,54.394235,17.481192,31260,1713,1988
1754832359302,01 7A 1C 6B 17 C4,1,11.925108,54.394235,17.481192,31260,1713,1988
1754832359313,01 7A 1C 6B 17 C4,1,11.925108,54.394235,17.481192,31260,1713,1988
1754832359324,01 7A 1C 6B 17 C4,1,11.925108,54.394235,17.481192,31260,1713,1988
1754832359335,01 73 F5 68 17 EE,1,11.324274,52.870054,17.850513,29685,1665,2030
1754832359345,01 73 F5 68 17 EE,1,11.324274,52.870054,17.850513,29685,1665,2030
1754832359356,01 73 F5 68 17 EE,1,11.324274,52.870054,17.850513,29685,1665,2030
1754832359366,01 73 F5 68 17 EE,1,11.324274,52.870054,17.850513,29685,1665,2030
1754832359378,01 73 F5 68 17 EE,1,11.324274,52.870054,17.850513,29685,1665,2030
1754832359389,01 73 F5 68 17 EE,1,11.324274,52.870054,17.850513,29685,1665,2030
1754832359401,01 73 F5 68 17 EE,1,11.324274,52.870054,17.850513,29685,1665,2030
1754832359412,01 73 F5 68 17 EE,1,11.324274,52.870054,17.850513,29685,1665,2030
1754832359424,01 73 F5 68 17 EE,1,11.324274,52.870054,17.850513,29685,1665,2030
1754832359435,01 6D B7 69 18 1C,1,10.714667,53.378114,-17.762579,28087,1681,-2020
1754832359448,01 6D B7 69 18 1C,1,10.714667,53.378114,-17.762579,28087,1681,-2020
1754832359460,01 6D B7 69 18 1C,1,10.714667,53.378114,-17.762579,28087,1681,-2020
1754832359473,01 6D B7 69 18 1C,1,10.714667,53.378114,-17.762579,28087,1681,-2020
1754832359485,01 6D B7 69 18 1C,1,10.714667,53.378114,-17.762579,28087,1681,-2020
1754832359499,01 6D B7 69 18 1C,1,10.714667,53.378114,-17.762579,28087,1681,-2020
1754832359513,01 6D B7 69 18 1C,1,10.714667,53.378114,-17.762579,28087,1681,-2020
1754832359525,01 6D B7 69 18 1C,1,10.714667,53.378114,-17.762579,28087,1681,-2020
1754832359538,01 67 F1 6A C7 FD,1,10.150838,54.235467,17.982413,26609,1708,2045
1754832359550,01 67 F1 6A C7 FD,1,10.150838,54.235467,17.982413,26609,1708,2045
1754832359562,01 67 F1 6A C7 FD,1,10.150838,54.235467,17.982413,26609,1708,2045
1754832359576,01 67 F1 6A C7 FD,1,10.150838,54.235467,17.982413,26609,1708,2045
1754832359587,01 67 F1 6A C7 FD,1,10.150838,54.235467,17.982413,26609,1708,2045
1754832359601,01 67 F1 6A C7 FD,1,10.150838,54.235467,17.982413,26609,1708,2045
1754832359613,01 67 F1 6A C7 FD,1,10.150838,54.235467,17.982413,26609,1708,2045
1754832359625,01 67 F1 6A C7 FD,1,10.150838,54.235467,17.982413,26609,1708,2045
1754832359638,01 62 E8 6D 18 31,1,9.659108,55.410357,-17.577919,25320,1745,-1999
1754832359652,01 62 E8 6D 18 31,1,9.659108,55.410357,-17.577919,25320,1745,-1999
1754832359662,01 62 E8 6D 18 31,1,9.659108,55.410357,-17.577919,25320,1745,-1999
1754832359675,01 62 E8 6D 18 31,1,9.659108,55.410357,-17.577919,25320,1745,-1999
1754832359689,01 62 E8 6D 18 31,1,9.659108,55.410357,-17.577919,25320,1745,-1999
1754832359700,01 62 E8 6D 18 31,1,9.659108,55.410357,-17.577919,25320,1745,-1999
1754832359712,01 62 E8 6D 18 31,1,9.659108,55.410357,-17.577919,25320,1745,-1999
1754832359724,01 62 E8 6D 18 31,1,9.659108,55.410357,-17.577919,25320,1745,-1999
1754832359738,01 5E 17 6D 68 11,1,9.188742,55.569126,-17.859306,24087,1750,-2031
1754832359750,01 5E 17 6D 68 11,1,9.188742,55.569126,-17.859306,24087,1750,-2031
1754832359762,01 5E 17 6D 68 11,1,9.188742,55.569126,-17.859306,24087,1750,-2031
1754832359774,01 5E 17 6D 68 11,1,9.188742,55.569126,-17.859306,24087,1750,-2031
1754832359785,01 5E 17 6D 68 11,1,9.188742,55.569126,-17.859306,24087,1750,-2031
1754832359798,01 5E 17 6D 68 11,1,9.188742,55.569126,-17.859306,24087,1750,-2031
1754832359810,01 5E 17 6D 68 11,1,9.188742,55.569126,-17.859306,24087,1750,-2031
1754832359822,01 5E 17 6D 68 11,1,9.188742,55.569126,-17.859306,24087,1750,-2031
1754832359834,01 5E 17 6D 68 11,1,9.188742,55.569126,-17.859306,24087,1750,-2031
1754832359846,01 59 47 6D 18 0B,1,8.718757,55.410357,-17.912066,22855,1745,-2037
1754832359858,01 59 47 6D 18 0B,1,8.718757,55.410357,-17.912066,22855,1745,-2037
1754832359873,01 59 47 6D 18 0B,1,8.718757,55.410357,-17.912066,22855,1745,-2037
1754832359884,01 59 47 6D 18 0B,1,8.718757,55.410357,-17.912066,22855,1745,-2037
1754832359896,01 59 47 6D 18 0B,1,8.718757,55.410357,-17.912066,22855,1745,-2037
1754832359907,01 59 47 6D 18 0B,1,8.718757,55.410357,-17.912066,22855,1745,-2037
1754832359923,01 59 47 6D 18 0B,1,8.718757,55.410357,-17.912066,22855,1745,-2037
1754832359936,01 54 57 6D B8 04,1,8.236564,55.727894,-17.973620,21591,1755,-2044
1754832359947,01 54 57 6D B8 04,1,8.236564,55.727894,-17.973620,21591,1755,-2044
1754832359961,01 54 57 6D B8 04,1,8.236564,55.727894,-17.973620,21591,1755,-2044
1754832359972,01 54 57 6D B8 04,1,8.236564,55.727894,-17.973620,21591,1755,-2044
1754832359986,01 54 57 6D B8 04,1,8.236564,55.727894,-17.973620,21591,1755,-2044
1754832359998,01 54 57 6D B8 04,1,8.236564,55.727894,-17.973620,21591,1755,-2044
1754832360011,01 54 57 6D B8 04,1,8.236564,55.727894,-17.973620,21591,1755,-2044
1754832360023,01 54 57 6D B8 04,1,8.236564,55.727894,-17.973620,21591,1755,-2044
1754832360037,01 4F E8 6F E7 CC,1,7.803583,56.839277,17.551539,20456,1790,1996
1754832360051,01 4F E8 6F E7 CC,1,7.803583,56.839277,17.551539,20456,1790,1996
1754832360063,01 4F E8 6F E7 CC,1,7.803583,56.839277,17.551539,20456,1790,1996
1754832360076,01 4F E8 6F E7 CC,1,7.803583,56.839277,17.551539,20456,1790,1996
1754832360090,01 4F E8 6F E7 CC,1,7.803583,56.839277,17.551539,20456,1790,1996
1754832360102,01 4F E8 6F E7 CC,1,7.803583,56.839277,17.551539,20456,1790,1996
1754832360115,01 4F E8 6F E7 CC,1,7.803583,56.839277,17.551539,20456,1790,1996
1754832360130,01 4F E8 6F E7 CC,1,7.803583,56.839277,17.551539,20456,1790,1996
1754832360140,01 4C 2A 72 87 BD,1,7.438124,58.172936,17.419638,19498,1832,1981
1754832360155,01 4C 2A 72 87 BD,1,7.438124,58.172936,17.419638,19498,1832,1981
1754832360167,01 4C 2A 72 87 BD,1,7.438124,58.172936,17.419638,19498,1832,1981
1754832360178,01 4C 2A 72 87 BD,1,7.438124,58.172936,17.419638,19498,1832,1981
1754832360192,01 4C 2A 72 87 BD,1,7.438124,58.172936,17.419638,19498,1832,1981
1754832360204,01 4C 2A 72 87 BD,1,7.438124,58.172936,17.419638,19498,1832,1981
1754832360217,01 4C 2A 72 87 BD,1,7.438124,58.172936,17.419638,19498,1832,1981
1754832360229,01 4C 2A 72 87 BD,1,7.438124,58.172936,17.419638,19498,1832,1981
1754832360242,01 49 2F 75 78 2C,1,7.147053,59.665364,-17.621886,18735,1879,-2004
1754832360258,01 49 2F 75 78 2C,1,7.147053,59.665364,-17.621886,18735,1879,-2004
1754832360270,01 49 2F 75 78 2C,1,7.147053,59.665364,-17.621886,18735,1879,-2004
1754832360282,01 49 2F 75 78 2C,1,7.147053,59.665364,-17.621886,18735,1879,-2004
1754832360296,01 49 2F 75 78 2C,1,7.147053,59.665364,-17.621886,18735,1879,-2004
1754832360308,01 49 2F 75 78 2C,1,7.147053,59.665364,-17.621886,18735,1879,-2004
1754832360320,01 49 2F 75 78 2C,1,7.147053,59.665364,-17.621886,18735,1879,-2004
1754832360334,01 49 2F 75 78 2C,1,7.147053,59.665364,-17.621886,18735,1879,-2004
1754832360345,01 46 F2 78 D8 0C,1,6.928465,61.380068,-17.903273,18162,1933,-2036
1754832360357,01 46 F2 78 D8 0C,1,6.928465,61.380068,-17.903273,18162,1933,-2036
1754832360370,01 46 F2 78 D8 0C,1,6.928465,61.380068,-17.903273,18162,1933,-2036
1754832360382,01 46 F2 78 D8 0C,1,6.928465,61.380068,-17.903273,18162,1933,-2036
1754832360395,01 46 F2 78 D8 0C,1,6.928465,61.380068,-17.903273,18162,1933,-2036
1754832360407,01 46 F2 78 D8 0C,1,6.928465,61.380068,-17.903273,18162,1933,-2036
1754832360425,01 46 F2 78 D8 0C,1,6.928465,61.380068,-17.903273,18162,1933,-2036
1754832360438,01 45 50 7A 87 E9,1,6.769005,62.237421,17.806546,17744,1960,2025
1754832360450,01 45 50 7A 87 E9,1,6.769005,62.237421,17.806546,17744,1960,2025
1754832360462,01 45 50 7A 87 E9,1,6.769005,62.237421,17.806546,17744,1960,2025
1754832360475,01 45 50 7A 87 E9,1,6.769005,62.237421,17.806546,17744,1960,2025
1754832360487,01 45 50 7A 87 E9,1,6.769005,62.237421,17.806546,17744,1960,2025
1754832360500,01 45 50 7A 87 E9,1,6.769005,62.237421,17.806546,17744,1960,2025
1754832360512,01 45 50 7A 87 E9,1,6.769005,62.237421,17.806546,17744,1960,2025
1754832360524,01 45 50 7A 87 E9,1,6.769005,62.237421,17.806546,17744,1960,2025
1754832360536,01 44 37 7C 98 89,1,6.661809,63.285296,-16.804104,17463,1993,-1911
1754832360548,01 44 37 7C 98 89,1,6.661809,63.285296,-16.804104,17463,1993,-1911
1754832360559,01 44 37 7C 98 89,1,6.661809,63.285296,-16.804104,17463,1993,-1911
1754832360571,01 44 37 7C 98 89,1,6.661809,63.285296,-16.804104,17463,1993,-1911
1754832360583,01 44 37 7C 98 89,1,6.661809,63.285296,-16.804104,17463,1993,-1911
1754832360596,01 44 37 7C 98 89,1,6.661809,63.285296,-16.804104,17463,1993,-1911
1754832360614,01 44 37 7C 98 89,1,6.661809,63.285296,-16.804104,17463,1993,-1911
1754832360626,01 44 37 7C 98 89,1,6.661809,63.285296,-16.804104,17463,1993,-1911
1754832360638,01 43 82 7D 97 C6,1,6.592761,63.793356,17.498779,17282,2009,1990
1754832360653,01 43 82 7D 97 C6,1,6.592761,63.793356,17.498779,17282,2009,1990
1754832360666,01 43 82 7D 97 C6,1,6.592761,63.793356,17.498779,17282,2009,1990
1754832360680,01 43 82 7D 97 C6,1,6.592761,63.793356,17.498779,17282,2009,1990
1754832360692,01 43 82 7D 97 C6,1,6.592761,63.793356,17.498779,17282,2009,1990
1754832360710,01 43 82 7D 97 C6,1,6.592761,63.793356,17.498779,17282,2009,1990
1754832360717,01 43 82 7D 97 C6,1,6.592761,63.793356,17.498779,17282,2009,1990
1754832360732,01 43 82 7D 97 C6,1,6.592761,63.793356,17.498779,17282,2009,1990
1754832360745,01 43 17 7E 98 82,1,6.551943,64.301417,-16.865657,17175,2025,-1918
1754832360757,01 43 17 7E 98 82,1,6.551943,64.301417,-16.865657,17175,2025,-1918
1754832360770,01 43 17 7E 98 82,1,6.551943,64.301417,-16.865657,17175,2025,-1918
1754832360782,01 43 17 7E 98 82,1,6.551943,64.301417,-16.865657,17175,2025,-1918
1754832360795,01 43 17 7E 98 82,1,6.551943,64.301417,-16.865657,17175,2025,-1918
1754832360807,01 43 17 7E 98 82,1,6.551943,64.301417,-16.865657,17175,2025,-1918
1754832360821,01 43 17 7E 98 82,1,6.551943,64.301417,-16.865657,17175,2025,-1918
1754832360833,01 43 17 7E 98 82,1,6.551943,64.301417,-16.865657,17175,2025,-1918
1754832360846,01 42 E0 7F 58 19,1,6.530961,64.682462,-17.788959,17120,2037,-2023
1754832360857,01 42 E0 7F 58 19,1,6.530961,64.682462,-17.788959,17120,2037,-2023
1754832360871,01 42 E0 7F 58 19,1,6.530961,64.682462,-17.788959,17120,2037,-2023
1754832360886,01 42 E0 7F 58 19,1,6.530961,64.682462,-17.788959,17120,2037,-2023
1754832360897,01 42 E0 7F 58 19,1,6.530961,64.682462,-17.788959,17120,2037,-2023
1754832360909,01 42 E0 7F 58 19,1,6.530961,64.682462,-17.788959,17120,2037,-2023
1754832360922,01 42 E0 7F 58 19,1,6.530961,64.682462,-17.788959,17120,2037,-2023
1754832360934,01 42 E0 7F 58 19,1,6.530961,64.682462,-17.788959,17120,2037,-2023
1754832360947,01 42 CA 80 08 18,1,6.522568,-65.031754,-17.797753,17098,-2048,-2024
1754832360958,01 42 CA 80 08 18,1,6.522568,-65.031754,-17.797753,17098,-2048,-2024
1754832360971,01 42 CA 80 08 18,1,6.522568,-65.031754,-17.797753,17098,-2048,-2024
1754832360985,01 42 CA 80 08 18,1,6.522568,-65.031754,-17.797753,17098,-2048,-2024
1754832360997,01 42 CA 80 08 18,1,6.522568,-65.031754,-17.797753,17098,-2048,-2024
1754832361009,01 42 CA 80 08 18,1,6.522568,-65.031754,-17.797753,17098,-2048,-2024
1754832361020,01 42 CA 80 08 18,1,6.522568,-65.031754,-17.797753,17098,-2048,-2024
1754832361032,01 42 CA 80 08 18,1,6.522568,-65.031754,-17.797753,17098,-2048,-2024
1754832361044,01 42 C8 80 07 E2,1,6.521805,-65.031754,17.744993,17096,-2048,2018
1754832361055,01 42 C8 80 07 E2,1,6.521805,-65.031754,17.744993,17096,-2048,2018
1754832361067,01 42 C8 80 07 E2,1,6.521805,-65.031754,17.744993,17096,-2048,2018
1754832361080,01 42 C8 80 07 E2,1,6.521805,-65.031754,17.744993,17096,-2048,2018
1754832361092,01 42 C8 80 07 E2,1,6.521805,-65.031754,17.744993,17096,-2048,2018
1754832361107,01 42 C8 80 07 E2,1,6.521805,-65.031754,17.744993,17096,-2048,2018
1754832361119,01 42 C8 80 07 E2,1,6.521805,-65.031754,17.744993,17096,-2048,2018
1754832361131,01 42 C8 80 07 E2,1,6.521805,-65.031754,17.744993,17096,-2048,2018
1754832361143,01 42 C8 80 08 3E,1,6.521805,-65.031754,-17.463605,17096,-2048,-1986
1754832361156,01 42 C8 80 08 3E,1,6.521805,-65.031754,-17.463605,17096,-2048,-1986
1754832361166,01 42 C8 80 08 3E,1,6.521805,-65.031754,-17.463605,17096,-2048,-1986
1754832361178,01 42 C8 80 08 3E,1,6.521805,-65.031754,-17.463605,17096,-2048,-1986
1754832361193,01 42 C8 80 08 3E,1,6.521805,-65.031754,-17.463605,17096,-2048,-1986
1754832361204,01 42 C8 80 08 3E,1,6.521805,-65.031754,-17.463605,17096,-2048,-1986
1754832361218,01 42 C8 80 08 3E,1,6.521805,-65.031754,-17.463605,17096,-2048,-1986
1754832361230,01 42 C8 80 08 3E,1,6.521805,-65.031754,-17.463605,17096,-2048,-1986
1754832361242,01 42 C8 80 07 F3,1,6.521805,-65.031754,17.894480,17096,-2048,2035
1754832361255,01 42 C8 80 07 F3,1,6.521805,-65.031754,17.894480,17096,-2048,2035
1754832361268,01 42 C8 80 07 F3,1,6.521805,-65.031754,17.894480,17096,-2048,2035
1754832361281,01 42 C8 80 07 F3,1,6.521805,-65.031754,17.894480,17096,-2048,2035
1754832361293,01 42 C8 80 07 F3,1,6.521805,-65.031754,17.894480,17096,-2048,2035
1754832361309,01 42 C8 80 07 F3,1,6.521805,-65.031754,17.894480,17096,-2048,2035
1754832361320,01 42 C8 80 07 F3,1,6.521805,-65.031754,17.894480,17096,-2048,2035
1754832361333,01 42 C8 80 07 F3,1,6.521805,-65.031754,17.894480,17096,-2048,2035
1754832361345,01 42 C8 80 08 19,1,6.521805,-65.031754,-17.788959,17096,-2048,-2023
1754832361359,01 42 C8 80 08 19,1,6.521805,-65.031754,-17.788959,17096,-2048,-2023
1754832361370,01 42 C8 80 08 19,1,6.521805,-65.031754,-17.788959,17096,-2048,-2023
1754832361384,01 42 C8 80 08 19,1,6.521805,-65.031754,-17.788959,17096,-2048,-2023
1754832361400,01 42 C8 80 08 19,1,6.521805,-65.031754,-17.788959,17096,-2048,-2023
1754832361409,01 42 C8 80 08 19,1,6.521805,-65.031754,-17.788959,17096,-2048,-2023
1754832361422,01 42 C8 80 08 19,1,6.521805,-65.031754,-17.788959,17096,-2048,-2023
1754832361438,01 42 C8 80 07 D6,1,6.521805,-65.031754,17.639472,17096,-2048,2006
1754832361453,01 42 C8 80 07 D6,1,6.521805,-65.031754,17.639472,17096,-2048,2006
1754832361468,01 42 C8 80 07 D6,1,6.521805,-65.031754,17.639472,17096,-2048,2006
1754832361480,01 42 C8 80 07 D6,1,6.521805,-65.031754,17.639472,17096,-2048,2006
1754832361491,01 42 C8 80 07 D6,1,6.521805,-65.031754,17.639472,17096,-2048,2006
1754832361505,01 42 C8 80 07 D6,1,6.521805,-65.031754,17.639472,17096,-2048,2006
1754832361517,01 42 C8 80 07 D6,1,6.521805,-65.031754,17.639472,17096,-2048,2006
1754832361529,01 42 C8 80 07 D6,1,6.521805,-65.031754,17.639472,17096,-2048,2006
1754832361541,01 42 C8 80 08 1A,1,6.521805,-65.031754,-17.780166,17096,-2048,-2022
1754832361554,01 42 C8 80 08 1A,1,6.521805,-65.031754,-17.780166,17096,-2048,-2022
1754832361566,01 42 C8 80 08 1A,1,6.521805,-65.031754,-17.780166,17096,-2048,-2022
1754832361579,01 42 C8 80 08 1A,1,6.521805,-65.031754,-17.780166,17096,-2048,-2022
1754832361591,01 42 C8 80 08 1A,1,6.521805,-65.031754,-17.780166,17096,-2048,-2022
1754832361604,01 42 C8 80 08 1A,1,6.521805,-65.031754,-17.780166,17096,-2048,-2022
1754832361616,01 42 C8 80 08 1A,1,6.521805,-65.031754,-17.780166,17096,-2048,-2022
1754832361629,01 42 C8 80 08 1A,1,6.521805,-65.031754,-17.780166,17096,-2048,-2022
1754832361641,01 42 C8 80 07 C3,1,6.521805,-65.031754,17.472399,17096,-2048,1987
1754832361655,01 42 C8 80 07 C3,1,6.521805,-65.031754,17.472399,17096,-2048,1987
1754832361668,01 42 C8 80 07 C3,1,6.521805,-65.031754,17.472399,17096,-2048,1987
1754832361680,01 42 C8 80 07 C3,1,6.521805,-65.031754,17.472399,17096,-2048,1987
1754832361693,01 42 C8 80 07 C3,1,6.521805,-65.031754,17.472399,17096,-2048,1987
1754832361704,01 42 C8 80 07 C3,1,6.521805,-65.031754,17.472399,17096,-2048,1987
1754832361715,01 42 C8 80 07 C3,1,6.521805,-65.031754,17.472399,17096,-2048,1987
1754832361731,01 42 C8 80 07 C3,1,6.521805,-65.031754,17.472399,17096,-2048,1987
1754832361742,01 42 C8 80 07 DB,1,6.521805,-65.031754,17.683439,17096,-2048,2011
1754832361753,01 42 C8 80 07 DB,1,6.521805,-65.031754,17.683439,17096,-2048,2011
1754832361767,01 42 C8 80 07 DB,1,6.521805,-65.031754,17.683439,17096,-2048,2011
1754832361779,01 42 C8 80 07 DB,1,6.521805,-65.031754,17.683439,17096,-2048,2011
1754832361796,01 42 C8 80 07 DB,1,6.521805,-65.031754,17.683439,17096,-2048,2011
1754832361808,01 42 C8 80 07 DB,1,6.521805,-65.031754,17.683439,17096,-2048,2011
1754832361821,01 42 C8 80 07 DB,1,6.521805,-65.031754,17.683439,17096,-2048,2011
1754832361835,01 42 C8 80 07 DB,1,6.521805,-65.031754,17.683439,17096,-2048,2011
1754832361847,01 42 C8 80 07 E5,1,6.521805,-65.031754,17.771373,17096,-2048,2021
1754832361864,01 42 C8 80 07 E5,1,6.521805,-65.031754,17.771373,17096,-2048,2021
1754832361879,01 42 C8 80 07 E5,1,6.521805,-65.031754,17.771373,17096,-2048,2021
1754832361891,01 42 C8 80 07 E5,1,6.521805,-65.031754,17.771373,17096,-2048,2021
1754832361903,01 42 C8 80 07 E5,1,6.521805,-65.031754,17.771373,17096,-2048,2021
1754832361915,01 42 C8 80 07 E5,1,6.521805,-65.031754,17.771373,17096,-2048,2021
1754832361927,01 42 C8 80 07 E5,1,6.521805,-65.031754,17.771373,17096,-2048,2021
1754832361941,01 42 C8 80 07 EB,1,6.521805,-65.031754,17.824133,17096,-2048,2027
1754832361952,01 42 C8 80 07 EB,1,6.521805,-65.031754,17.824133,17096,-2048,2027
1754832361968,01 42 C8 80 07 EB,1,6.521805,-65.031754,17.824133,17096,-2048,2027
1754832361978,01 42 C8 80 07 EB,1,6.521805,-65.031754,17.824133,17096,-2048,2027
1754832361993,01 42 C8 80 07 EB,1,6.521805,-65.031754,17.824133,17096,-2048,2027
